"id","title","jurisdiction","organization"
"81271a23-0dc9-448c-8b67-bbc0aa3929cf","Census Family Status (12), Aboriginal Identity (8), Area of Residence: Inuit Nunangat (7), Age Groups (8A) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, 2011 National Household Survey","federal","Statistics Canada | Statistique Canada"
"2364749d-70a0-4874-956d-a636401ac5a6","CGDI Analysis Ready Data Service Kits","federal","Natural Resources Canada | Ressources naturelles Canada"
"56578f58-a775-44ea-9cc5-9bf7c78410e6","Community Well-Being Index","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"5f3f975f-4144-4d86-ae11-1098b4d55a57","Coronavirus (COVID-19) and Indigenous communities","federal","Public Health Agency of Canada | Agence de la santé publique du Canada"
"f3924fe2-2022-4074-890f-89a21228953a","Departmental Results Report 2019-20","federal","Indigenous Services Canada | Services aux Autochtones Canada"
"a83f0926-6e69-4fe5-bc69-ab3bb5da87bc","Educational attainment and labour force status by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"b96539fa-4179-492e-b96c-e5ea8ae24fca","Engagement in activities indicating sense of belonging, and sense of belonging and positive feelings, (First Nations/Métis/Inuit/Aboriginal) by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"ec75ba8c-92ca-4290-8ffe-33c3df16b0cc","Food security, Inuit population, by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"90b7b0f4-72ea-4df7-9d05-f9a859ae1c23","Health Promotion and Chronic Disease Prevention in Canada, Vol 39, No 4, April 2019 ","federal","Public Health Agency of Canada | Agence de la santé publique du Canada"
"28d0557f-22ae-4072-9675-af1833607d13","Importance of speaking and understanding an Aboriginal language by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"23adfbe8-48b9-5fd8-b176-9ec9dc4f7671","Indian and Eskimo Population","federal","Natural Resources Canada | Ressources naturelles Canada"
"0d5f7e23-76e2-55de-9bca-dae51d312bb0","Indian and Inuit Communities and Languages","federal","Natural Resources Canada | Ressources naturelles Canada"
"eab64a77-add8-5a73-8122-21e07c40e30b","Indian and Inuit Population Distribution","federal","Natural Resources Canada | Ressources naturelles Canada"
"e94e3118-05f7-42a4-9c14-206477ee749f","Indigenous Advisory Committee Minutes (2019)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"e16b930a-b73b-4e10-b95a-bdd9815022e6","Indigenous Advisory Committee Minutes (2020)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"a6134c60-e3b2-473e-bf47-3009cc40edcc","Indigenous Advisory Committee Minutes (2021)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"488faf70-b50b-4749-ac1c-a1fd44e06f11","Indigenous Mining Agreements","federal","Natural Resources Canada | Ressources naturelles Canada"
"3aca6338-59f1-43f7-80bb-5f92c6e46174","Infant and perinatal mortality, by sex, five-year period, Canada and Inuit regions","federal","Statistics Canada | Statistique Canada"
"6640a2a9-9e77-4d11-86fd-ae0a69e69eda","Inuit area of residence (11), Aboriginal identity (5), Age Groups (8), Sex (3) and Selected Demographic, Labour Force, Educational and Income Characteristics (218), for the Total Population of Canada, Provinces and Territories, 2006 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"2bcf34b5-4e9a-431b-9e43-1eace6c873bd","Inuit Communities Location","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"e8694ce1-8893-11e0-aab2-6cf049291510","Inuit Population, 1996","federal","Natural Resources Canada | Ressources naturelles Canada"
"e8e88f00-8893-11e0-a923-6cf049291510","Inuit Population, 2006 (by census division)","federal","Natural Resources Canada | Ressources naturelles Canada"
"e8fbeff0-8893-11e0-8ef9-6cf049291510","Inuit Population, 2006 (by census subdivision)","federal","Natural Resources Canada | Ressources naturelles Canada"
"f242b881-75e3-40bb-a148-63410b4ce2af","Inuit Regions (Inuit Nunangat)","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"869e185f-315f-440c-80c5-e1835f5804ab","Involvement in community and activity in (First Nations/Métis/Inuit/Aboriginal) organizations, social events or cultural activities by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"cb708a77-b72d-4f2f-8443-3d809da1af4a","Knowledge of Inuit Languages (10), Knowledge of Languages: Single and Multiple Language Responses (3), Aboriginal Identity (8), Mother Tongue - Detailed Inuit Languages (15), Area of Residence: Inuit Nunangat (7), Age Groups (8) for the Population in Private Households of Canada, Provinces and Territories, 2011 National Household Survey","federal","Statistics Canada | Statistique Canada"
"1e823172-c6c2-4434-b284-14e060cf14bc","Knowledge, Perceptions, Awareness and Behaviours Relating to Immunization among First Nations and Inuit  ","federal","Health Canada | Santé Canada"
"13e027ad-2bc0-4245-82f2-12cff76674b6","Life expectancy, at birth and at age 65, by sex, five-year average, Canada and Inuit regions","federal","Statistics Canada | Statistique Canada"
"a9427be9-ce15-4c2c-904b-3701f3927f6e","Live births and infant mortality, by Inuit region","federal","Statistics Canada | Statistique Canada"
"2ff7b6bc-08a8-4ec3-b9bb-ed02aa7a9155","Low birth weight babies, by Inuit region","federal","Statistics Canada | Statistique Canada"
"1850efa0-eadc-4884-acd4-4291d3b5fbfe","Meeting Minutes of the Indigenous Advisory Committee (2019)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"4be163fc-1731-40b9-b7b0-dd0a2bacecc9","Meeting Minutes of the Indigenous Advisory Committee (2020)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"7bcfd3b9-ab3e-4c92-b607-92f09c9839ea","Meeting Minutes of the Indigenous Advisory Committee (2021)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"0b5996cf-e3ec-4b83-b66a-e62a1795cbf4","Methods used to look for work by Inuit population, unemployed","federal","Statistics Canada | Statistique Canada"
"8f706740-c294-4976-8567-97bf6b60af74","Minister's Advisory Council on Impact Assessment - First Report (June 2021)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"89ce13da-401b-430d-bb94-18f01d885db8","Mortality and potential years of life lost, by selected causes of death and sex, five-year period, Canada and Inuit regions","federal","Statistics Canada | Statistique Canada"
"5b9958de-f7cc-4449-98da-db03655357f8","Mortality, by Inuit region","federal","Statistics Canada | Statistique Canada"
"2cd8c81b-cc4d-4585-a432-50b7ab5a4fbe","Mother Tongue - Detailed Inuit Languages (15), Languages Spoken Most Often at Home - Detailed Inuit Languages (15), Other Languages Spoken Regularly at Home - Detailed Inuit Languages (16), Age Groups (13A), Sex (3) and Inuit Area of Residence (11) for the Population Excluding Institutional Residents of Canada, Provinces and Territories, 2011 Census","federal","Statistics Canada | Statistique Canada"
"9a3c7476-8f34-59df-8e1d-09108fd7b041","Native Peoples 1740","federal","Natural Resources Canada | Ressources naturelles Canada"
"6b050128-702a-528a-b1e2-27fa6ba39308","Native Peoples 1823","federal","Natural Resources Canada | Ressources naturelles Canada"
"47f2c6a7-b3a6-4738-9ddc-bbbd34d2dafa","NHS Aboriginal Population Profile, 2011 National Household Survey (NHS) (Indian band areas, Inuit regions and Métis settlements)","federal","Statistics Canada | Statistique Canada"
"ed9208a8-54dd-516a-9e63-68bc0be258f7","Northern Canada","federal","Natural Resources Canada | Ressources naturelles Canada"
"51ed1d2d-7f9a-4ebe-a281-5439066e8524","Number of students in regular programs for youth, public elementary and secondary schools, by Indigenous identity, age and sex","federal","Statistics Canada | Statistique Canada"
"d3a63d02-9ef5-41f0-ab63-4cc3b232e845","Number of students in regular programs for youth, public elementary and secondary schools, by Indigenous identity, grade and sex","federal","Statistics Canada | Statistique Canada"
"e71d1dcf-8893-11e0-bdba-6cf049291510","Nunavut Communities","federal","Natural Resources Canada | Ressources naturelles Canada"
"1318c39f-74ca-4f8a-b81c-95e1694553eb","Nunavut ringed seal monitoring","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"0f1beea4-e1c4-47fe-851c-de667f78c041","Path to obtaining high school diploma and postsecondary education by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"0ee7ba13-d2f3-4b0e-b773-cc20ca1b1910","Perceived general health, Inuit population, by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"d4b3d0e7-b634-43f8-a88d-12122d5e79b3","Percentage of population that self-identified as Aboriginal by census division, 2016","federal","Statistics Canada | Statistique Canada"
"74e06f20-8db8-458b-870f-23596728ccc5","Percentage of population that self-identified as Aboriginal by census subdivision, 2016","federal","Statistics Canada | Statistique Canada"
"afaab3ee-fc2f-4032-b581-73bc01102242","Perinatal mortality, by Inuit region","federal","Statistics Canada | Statistique Canada"
"fff651d1-7009-4f69-9b40-004a86813709","Potential years of life lost, by Inuit region","federal","Statistics Canada | Statistique Canada"
"dba88a39-09fd-4ab7-b3c8-57f979db51b8","Principles to Inform Collaboration Agreements Between Indigenous Peoples and the Impact Assessment Agency of Canada","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"162e10ee-e930-4f48-a734-3060db3296f5","Privacy Act Modernization: Engagement with Indigenous Partners – What We Have Learned (so far) and Next Steps","federal","Department of Justice Canada | Ministère de la Justice Canada"
"96d13a91-0210-4fd6-a5f4-ae12fddd32ba","Reasons for difficulty in finding work by Inuit population, unemployed","federal","Statistics Canada | Statistique Canada"
"e1d97b08-7cb5-4bd6-80fe-81f5e0a6fd1d","Secondary (High) School Diploma or Equivalent (14), Labour Force Status (8), Aboriginal Identity (8), Area of Residence: Inuit Nunangat (7), Age Groups (13B) and Sex (3) for the Population Aged 15 Years and Over, in Private Households of Canada, Provinces and Territories, 2011 National Household Survey","federal","Statistics Canada | Statistique Canada"
"c7b1130a-2d78-4341-94d9-7efaa5ea8f2d","Self-rated ability to speak and understand an Aboriginal language by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"35f51272-335c-493e-a28c-3e8dd2567808","Self-reported violent victimization among Indigenous people","federal","Statistics Canada | Statistique Canada"
"c3aab472-167a-4701-8d83-ec21252b0c8b","Smoking status, Inuit population, by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"ff00b329-fb66-41bd-bb51-b0fcd82cf7a7","The Impact of the Aboriginal Head Start in Urban and Northern Communities (AHSUNC) Program on School Readiness Skills     ","federal","Public Health Agency of Canada | Agence de la santé publique du Canada"
"d987e9ae-27e2-40f9-8cd8-2205644b240c","The time is now - Chief Public Health Officer spotlight on eliminating tuberculosis in Canada","federal","Public Health Agency of Canada | Agence de la santé publique du Canada"
"4e6d0c97-7285-4ed0-9a2a-9134ef235115","Total number of Parks Canada natural heritage places managed cooperatively with Indigenous Peoples playing a role in decision-making","federal","Parks Canada | Parcs Canada"
"bb2c7b2e-3732-4ca7-839a-480429eaa407","Weir Enumerations and Capture-Mark-Recapture Estimates of Population Size for Arctic Char (Salvelinus alpinus) from the Halokvik River, Nunavut","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"704236be-bb79-465c-b35c-bfb4d2f6e061","What would help most to find a job by Inuit population, not in the labour force and plan to look for work","federal","Statistics Canada | Statistique Canada"
"d963d722-f5dd-46b1-8e50-89159ea75a4e","What would help most to find a job by Inuit population, unemployed","federal","Statistics Canada | Statistique Canada"
