"id","title","jurisdiction","organization"
"467054dc-529b-4cd5-930a-fb74e9541532","Aboriginal Identity (8), Age Groups (20), Area of Residence: Inuit Nunangat (7) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, 2011 National Household Survey","federal","Statistics Canada | Statistique Canada"
"7830a6df-4de4-4c5d-87d8-eae83c5de58a","Aboriginal Identity (8), Age Groups (20), Registered or Treaty Indian Status (3) and Sex (3) for the Population in Private Households of Canada, Provinces, Territories, Census divisions and Census subdivisions, 2011 National Household Survey ","federal","Statistics Canada | Statistique Canada"
"35acdba7-0196-4a8c-855e-99642a39122b","Aboriginal Identity (8), Age Groups (20), Registered or Treaty Indian Status (3) and Sex (3) for the Population in Private Households of Canada, Provinces, Territories, Census Metropolitan Areas and Census Agglomerations, 2011 National Household Survey","federal","Statistics Canada | Statistique Canada"
"f11d6fbd-0b79-4ff9-b805-eaacc7469118","Aboriginal Identity (8), Age Groups (20), Registered or Treaty Indian Status (3), Area of Residence: On Reserve (3) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, 2011 National Household Survey","federal","Statistics Canada | Statistique Canada"
"aeba5a4d-4dbd-4d27-97bb-26376611bce8","Aboriginal Identity (8), Age Groups (8), Area of Residence (6), Sex (3) and Selected Demographic, Cultural, Labour Force, Educational and Income Characteristics (233),  for the Total Population of Canada, Provinces and Territories, 2006 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"fde9a8d8-1864-4188-94de-7931c5c749ca","Aboriginal Identity (8), Area of Residence (6), Age Groups (12) and Sex (3) for the Population of Canada, Provinces and Territories, 2006 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"c57d4ca6-9355-4a3b-b1ff-0dcfae873d5d","Aboriginal Identity (8), Condition of Dwelling (4), Number of Persons per Room (5), Age Groups (7) and Sex (3) for the Population in Private Households of Canada, Provinces, Territories and Census Metropolitan Areas, 2006 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"8fabf250-b332-41e4-9502-df483eeec268","Aboriginal Identity (8), Condition of Dwelling (4), Number of Persons per Room (5), Age Groups (7), Sex (3) and Area of Residence (6) for the Population in Private Households of Canada, Provinces and Territories, 2006 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"a7113f45-2e68-418e-bf8b-244d5fd13968","Aboriginal Identity (8), Condition of Dwelling (4), Number of Persons per Room (5), Housing Suitability (6) Registered or Treaty Indian Status (3), Age Groups (10) and Sex (3) for the Population in Private Households of Canada, Provinces, Territories, Census Metropolitan Areas and Census Agglomerations, 2011 National Household Survey ","federal","Statistics Canada | Statistique Canada"
"82a1855b-5e30-4daf-8b4c-38db58481b0d","Aboriginal Identity (8), Highest Certificate, Diploma or Degree (13), Major Field of Study - Classification of Instructional Programs, 2000 (14), Attendance at School (3), Area of Residence (6), Age Groups (10A) and Sex (3) for the Population 15 Years and Over of Canada, Provinces and Territories, 2006 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"81ad5c26-f492-4157-892b-b9cc76bc8c2f","Aboriginal Identity (8), Highest Certificate, Diploma or Degree (14), Major Field of Study - Classification of Instructional Programs, 2000 (14), Area of Residence (6), Age Groups (10A) and Sex (3) for the Population 15 Years and Over of Canada, Provinces and Territories, 2006 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"56ae0194-4f97-4b63-bf02-217cec79624d","Aboriginal Identity (8), Housing Suitability (6), Condition of Dwelling (4), Number of Persons per Room (5), Registered or Treaty Indian Status (3), Area of Residence (10) and Age Groups (10) for the Population in Private Households of Canada, Provinces and Territories, 2011 National Household Survey ","federal","Statistics Canada | Statistique Canada"
"f31b28e1-ddd5-4cee-b29c-c407c8e7372d","Aboriginal Identity (8), Sex (3) and Age Groups (12) for the Population of Canada, Provinces, Territories and Federal Electoral Districts (2003 Representation Order), 2006 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"d2efa589-d7e9-45f1-aa2c-52bf1fbe71eb","Aboriginal Identity (8), Sex (3) and Age Groups (12) for the Population of Canada, Provinces, Territories and Forward Sortation Areas, 2006 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"db0f2ea2-b993-45e2-8805-5c08e6038440","Aboriginal Identity (8), Sex (3) and Age Groups (12) for the Population of Canada, Provinces, Territories, Census Metropolitan Areas and Census Agglomerations, 2006 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"5a058e38-d458-49d5-86e8-01a864c9eaa8","Aboriginal Identity (9), Age (20), Registered or Treaty Indian Status (3) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, Census Divisions and Census Subdivisions, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"c37a4986-4e08-490a-9759-808d35010342","Aboriginal Identity (9), Age (20), Registered or Treaty Indian Status (3) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"b1772eb6-b8c8-4dd0-b723-f108be7bae1a","Aboriginal Identity (9), Dwelling Condition (4), Registered or Treaty Indian Status (3), Age (12) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"d13bb185-9e47-4389-b45b-7ed898522d75","Aboriginal Identity (9), Dwelling Condition (4), Registered or Treaty Indian Status (3), Residence by Aboriginal Geography (10), Age (12) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"a12538b3-4a08-4ae0-b5ff-7f771a27fcf3","Aboriginal Identity (9), Employment Income Statistics (7), Highest Certificate, Diploma or Degree (11), Major Field of Study - Classification of Instructional Programs (CIP) 2016 (14), Work Activity During the Reference Year (3), Age (10) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"b9c62506-c8a7-4df0-b029-d98acb7f81c2","Aboriginal Identity (9), Highest Certificate, Diploma or Degree (11), Income Statistics (17), Registered or Treaty Indian Status (3), Age (9) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"e4503156-82cd-459c-9c72-a65a8b74224f","Aboriginal Identity (9), Highest Certificate, Diploma or Degree (15), Labour Force Status (8), Registered or Treaty Indian Status (3), Residence by Aboriginal Geography (10), Age (10) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"d4355dcd-42fb-4e60-a3b9-dd989bc579a1","Aboriginal Identity (9), Highest Certificate, Diploma or Degree (7), School Attendance (3), Registered or Treaty Indian Status (3), Residence by Aboriginal Geography (10), Age (13A) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"98a7f3cb-d289-40e4-982a-9a2bf01b8161","Aboriginal Identity (9), Income Statistics (17), Registered or Treaty Indian Status (3), Age (9) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"9767574b-f569-4e54-8256-791f7d9042c9","Aboriginal Identity (9), Income Statistics (17), Registered or Treaty Indian Status (3), Residence by Aboriginal Geography (10), Age (9) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"ff0bc2ac-87c7-427e-921d-597932df363e","Aboriginal Identity (9), Individual Low-income Status (6), Low-income Indicators (4), Registered or Treaty Indian Status (3), Age (6) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"37c23efc-b61a-439b-bf1d-8046d1931d8c","Aboriginal Identity (9), Labour Force Status (8), Income Statistics (17), Registered or Treaty Indian Status (3), Age (9), Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"cbb4e93d-fc1a-428c-b2f8-65d53f55363a","Aboriginal Identity (9), Labour Force Status (8), Major Field of Study - Classification of Instructional Programs (CIP) 2016 (14), Highest Certificate, Diploma or Degree (11), Registered or Treaty Indian Status (3), Age (10) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories and Census Metropolitan Areas, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"807948e3-a6b7-4e2c-9ed7-7613b3be59ba","Aboriginal Identity (9), Labour Force Status (8), Registered or Treaty Indian Status (3), Income Statistics (17), Residence by Aboriginal Geography (10), Age (9) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"786f2c56-dd79-4dff-b721-ce5ae710df15","Aboriginal Identity (9), Major Field of Study - Classification of Instructional Programs (CIP) 2016 (43), Highest Certificate, Diploma or Degree (15), Registered or Treaty Indian Status (3), Residence by Aboriginal Geography (10), Age (9) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"a15dcec9-43f6-49f0-a5fa-637db54313d6","Aboriginal Identity (9), Number of Persons per Room (5), Registered or Treaty Indian Status (3), Housing Suitability (6), Age (12) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"e4a881fe-7655-4a94-945c-512cbbb079a8","Aboriginal Identity (9), Number of Persons per Room (5), Registered or Treaty Indian Status (3), Housing Suitability (6), Residence by Aboriginal Geography (10), Age (12) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"1a11c7f7-6443-40fe-82d8-c3d2bd0c9ee0","Aboriginal Identity (9), Residence by Aboriginal Geography (10), Registered or Treaty Indian Status (3), Age (20) and Sex (3) for the Population in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"bf0dc5da-648f-4d26-88f0-6b874bbe0011","Aboriginal Identity (9), Secondary (High) School Diploma or Equivalency Certificate (14), Labour Force Status (8), Registered or Treaty Indian Status (3), Residence by Aboriginal Geography (10), Age (13A) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"8b589f4a-56bc-4b2c-b766-6cd33b90f382","Aboriginal Identity (9), Secondary (High) School Diploma or Equivalent (14), School Attendance (3), Registered or Treaty Indian Status (3), Age (13A) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"06986667-2496-4dbd-9ad7-5dd9bf3bb614","Aboriginal Identity (9), STEM and BHASE (non-STEM) Groupings, Major Field of Study - Classification of Instructional Programs (CIP) 2016 (16), Highest Certificate, Diploma or Degree (9), Labour Force Status (8), Age (9) and Sex (3) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories and Census Metropolitan Areas, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"7351508b-fc1c-4041-91df-cd840f35373c","Aboriginal Identity and Aboriginal Ethnic Origin for the Population in Private Households of Canada, Provinces, Territories and 22 selected Census Metropolitan Areas and Census Agglomerations, 2011 National Household Survey","federal","Canadian Heritage | Patrimoine canadien"
"cc2f0890-de6b-4145-96d0-cb8f4a51bd7a","Aboriginal Identity Population (3), Registered Indian Status (3), Age Groups (11B) and Sex (3) for Population, for Canada, Provinces, Territories, Census Metropolitan Areas and Census Agglomerations, 2001 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"90a8e323-8bf9-4dc8-8970-5406a89bccb9","Aboriginal Identity Population (3), Registered Indian Status (3), Age Groups (11B), Sex (3) and Area of Residence (7) for Population, for Canada, Provinces and Territories, 2001 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"e8c109d1-8893-11e0-9372-6cf049291510","Aboriginal Identity Population, 2006 (by census division)","federal","Natural Resources Canada | Ressources naturelles Canada"
"e8da8540-8893-11e0-afaf-6cf049291510","Aboriginal Identity Population, 2006 (by census subdivision)","federal","Natural Resources Canada | Ressources naturelles Canada"
"522b07b9-78e2-4819-b736-ad9208eb1067","Aboriginal Lands of Canada Legislative Boundaries","federal","Natural Resources Canada | Ressources naturelles Canada"
"7bfd4117-97ac-4563-90d2-383dfc35a80a","Aboriginal Language Spoken at Home (90), Single and Multiple Responses of Language Spoken at Home (3), Aboriginal Identity (9), Registered or Treaty Indian Status (3) and Age (12) for the Population in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"5accbb54-ef0f-42d7-ba59-90a7cecb9a95","Aboriginal Language Spoken at Home (90), Single and Multiple Responses of Language Spoken at Home (3), Registered or Treaty Indian Status (3), Residence by Aboriginal Geography (10) and Age (12) for the Population in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"e4f3870f-8893-11e0-a56a-6cf049291510","Aboriginal Languages by Community, 1996","federal","Natural Resources Canada | Ressources naturelles Canada"
"db99a6f1-f384-454d-9bd3-145090c76595","Aboriginal Mother Tongue (90), Single and Multiple Mother Tongue Responses (3), Aboriginal Identity (9), Registered or Treaty Indian Status (3) and Age (12) for the Population in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"12985d7f-5a97-41d1-89f7-41133a294fa8","Aboriginal Mother Tongue (90), Single and Multiple Mother Tongue Responses (3), Aboriginal Identity (9), Registered or Treaty Indian Status (3), Residence by Aboriginal Geography (10) and Age (12) for the Population in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"6715ae6d-2957-456f-bfd7-de9f90460b01","Aboriginal Origin (10), Age Groups (11B) and Sex (3) for Population, for Canada, Provinces, Territories, Census Metropolitan Areas and Census Agglomerations, 2001 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"ae70ecfd-fe18-433f-8aad-0d14b42299f1","Aboriginal Origin (10), Age Groups (11B), Sex (3) and Area of Residence (7) for Population, for Canada, Provinces and Territories, 2001 Census - 20% Sample Data","federal","Statistics Canada | Statistique Canada"
"c997e561-8893-11e0-a0fd-6cf049291510","Aboriginal Peoples circa 1630","federal","Natural Resources Canada | Ressources naturelles Canada"
"c9a97191-8893-11e0-bb3f-6cf049291510","Aboriginal Peoples circa 1740","federal","Natural Resources Canada | Ressources naturelles Canada"
"c9bc8461-8893-11e0-baff-6cf049291510","Aboriginal Peoples circa 1823","federal","Natural Resources Canada | Ressources naturelles Canada"
"9cf6cd5e-215a-441c-ac2f-e4e85ea0e72c","Aboriginal peoples survey, harvesting activities by Aboriginal identity, age group and sex, population aged 15 years and over, Canada, provinces and territories","federal","Statistics Canada | Statistique Canada"
"32964e71-a7ac-47d8-b961-158afbdbd5c4","Aboriginal peoples survey, harvesting activities by age group and sex, Inuit population aged 15 years and over, Canada and Inuit Nunangat","federal","Statistics Canada | Statistique Canada"
"3f86826b-2d74-4464-b6c5-67e30401cd76","Aboriginal peoples survey, making handcrafted goods by Aboriginal identity, age group and sex, population aged 15 years and over, Canada, provinces and territories","federal","Statistics Canada | Statistique Canada"
"8e385cdb-9115-410b-9de6-1b622e9f3ea1","Aboriginal peoples survey, making handcrafted goods by age group and sex, Inuit population aged 15 years and over, Canada and Inuit Nunangat","federal","Statistics Canada | Statistique Canada"
"b3ba4aeb-bb49-4a4b-955b-6891c57662e5","Aboriginal peoples survey, reasons for harvesting, by Aboriginal identity, age group and sex, population aged 15 years and over, Canada, provinces and territories","federal","Statistics Canada | Statistique Canada"
"640675b8-1a72-4d60-9cb3-034454c8270a","Aboriginal peoples survey, reasons for harvesting, by age group and sex, Inuit population aged 15 years and over, Canada and Inuit Nunangat","federal","Statistics Canada | Statistique Canada"
"7e9725b6-fa51-4c6f-8fcd-d550babede1e","Aboriginal peoples survey, reasons for making handcrafted goods, by Aboriginal identity, age group and sex, population aged 15 years and over, Canada, provinces and territories","federal","Statistics Canada | Statistique Canada"
"4224c8c3-01d5-4289-b063-a7bdbba6c19e","Aboriginal peoples survey, reasons for making handcrafted goods, by age group and sex, Inuit population aged 15 years and over, Canada and Inuit Nunangat","federal","Statistics Canada | Statistique Canada"
"cfb1ad32-d9de-4b6a-a1ac-fe0664b4a199","Aboriginal Peoples: Aboriginal identity population by age and sex, for Canada, provinces and territories, census subdivisions, census metropolitan areas and census agglomerations, 2016 Census","federal","Statistics Canada | Statistique Canada"
"3ca85ab5-9e87-50e7-8add-9d294e67a208","Aboriginal Population","federal","Natural Resources Canada | Ressources naturelles Canada"
"dafc420f-8893-11e0-aa59-6cf049291510","Aboriginal Population and Forested Areas","federal","Natural Resources Canada | Ressources naturelles Canada"
"dba0006c-2b90-4ecd-848d-638480002212","Aboriginal population as a proportion of total population, Canada, provinces, territories and health regions, 1996","federal","Statistics Canada | Statistique Canada"
"e85db421-8893-11e0-9f57-6cf049291510","Aboriginal Population Distribution, 1996","federal","Natural Resources Canada | Ressources naturelles Canada"
"e8517f1e-8893-11e0-9eeb-6cf049291510","Aboriginal Population, 1996","federal","Natural Resources Canada | Ressources naturelles Canada"
"70ee4d7a-449b-56c2-975b-53dbecbe2fa4","Aboriginal Population, 2001","federal","Natural Resources Canada | Ressources naturelles Canada"
"e883b2ae-8893-11e0-a0e5-6cf049291510","Aboriginal Population, 2001","federal","Natural Resources Canada | Ressources naturelles Canada"
"23bbd14d-e312-578c-90a6-c2661f43b433","Aborigines of Canada, Alaska and Greenland","federal","Natural Resources Canada | Ressources naturelles Canada"
"03e2c90b-6e96-5ff8-ae32-57422a74912f","Aborigines of Canada, Alaska and Greenland","federal","Natural Resources Canada | Ressources naturelles Canada"
"1ff0e4d5-f764-4bae-aba2-34b1bf2d42c2","Access to and use of health care services by Aboriginal identity","federal","Statistics Canada | Statistique Canada"
"d91940e5-7ddf-4e5f-ba5e-3e71264b4c50","Access to and use of health care services by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"c63e8956-bd01-498b-875e-25fcfa544ee9","Access to and use of health care services, Inuit population, by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"af41edfa-19d6-4fb4-987d-dac600bfc1dd","Access to Information Act: Annual Report to Parliament 2019-2020","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"f30e2e77-6eb5-4bf3-89e8-d38f07c4886f","Access to Information User-Experience Survey","federal","Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada"
"f9ef820c-6956-4b58-a6af-d3774c1b03e5","Accounts Payable and Accrued Liabilities as per the Public Accounts of Canada","federal","Public Services and Procurement Canada | Services publics et Approvisionnement Canada"
"eb19fb82-4070-441a-afb2-17ac246c42d3","Achieving a Sustainable Future: Crown-Indigenous Relations and Northern Affairs Canada's Departmental Sustainable Development Strategy 2020-2023","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"d7c9d5d1-07b1-4842-8cf0-74fb2383170c","Addressing the Quantum Computing Threat to Cryptography (ITSE.00.017)","federal","Communications Security Establishment Canada | Centre de la sécurité des télécommunications Canada"
"d817f9e1-45bb-4166-a575-f7abbff08c88","Admission Category and Applicant Type (46), Period of Immigration (7), Age (12) and Sex (3) for the Immigrant Population Who Landed Between 1980 and 2016, in Private Households of Canada, Provinces and Territories, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"3821d022-0d88-45c2-a0c4-a963b42a6273","Admission Category and Applicant Type (46), Period of Immigration (7), Age (12) and Sex (3) for the Immigrant Population Who Landed Between 1980 and 2016, in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"9bc0ae3d-eb48-4316-ac19-b113cf5afecc","Admission Category and Applicant Type (7), Period of Immigration (7), Place of Birth (272), Age (12) and Sex (3) for the Immigrant Population Who Landed Between 1980 and 2016, in Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"34929afd-20ab-4448-b8b5-92c433b82238","Age of Primary Household Maintainer (15), Tenure (4), Structural Type of Dwelling (10), Condominium Status (3) and Household Type Including Census Family Structure (16) for Private Households of Canada, Provinces and Territories, Census Metropolitan Areas and Census Agglomerations, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"eb942f85-078d-4884-a5db-ad55c158e77e","Age of Primary Household Maintainer (9), Tenure (4), Structural Type of Dwelling (10) and Household Type Including Census Family Structure (9) for Private Households of Canada, Provinces and Territories, Census Divisions and Census Subdivisions, 2016 Census - 25% Sample Data","federal","Statistics Canada | Statistique Canada"
"dfb7ce4f-8893-11e0-9f97-6cf049291510","Age Structure, 2006 - Golden Years by Census Division (65 - 79 years)","federal","Natural Resources Canada | Ressources naturelles Canada"
"dff48930-8893-11e0-bf98-6cf049291510","Age Structure, 2006 - Golden Years by Census Subdivision (65 - 79 years)","federal","Natural Resources Canada | Ressources naturelles Canada"
